1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
1.088132762908935547e+01,9.396186828613281250e+00,7.997496843338012695e+00,6.775650978088378906e+00,5.709426116943359553e+00
3.568181174142019962e+00,3.505801064627511288e+00,3.442780630929129337e+00,3.254766736711774744e+00,1.292928423200334853e+00
